row_id,itemid,label,abbreviation,linksto
1349,228792,pressure ulcer #10- cleanse,pressure ulcer #10- cleanse,chartevents
1350,228835,pressure ulcer #3- tunneling present,pressure ulcer #3- tunneling present,chartevents
1351,228846,pressure ulcer #4- undermining present,pressure ulcer #4- undermining present,chartevents
1352,224893,impaired skin cleanse #7,site cleanse #7,chartevents
1353,224913,impaired skin drainage amount #6,site drainage amount #6,chartevents
1354,224940,impaired skin treatment #5,site treatment #5,chartevents
1355,228504,impaired skin #9- location,impaired skin #9- location,chartevents
1356,228850,pressure ulcer #8- undermining present,pressure ulcer #8- undermining present,chartevents
1357,224980,tunneling present #3,tunneling present #3,chartevents
1358,227595,impaired skin cleanse #10,site cleanse #10,chartevents
1359,228514,pressure ulcer #9- location,pressure ulcer #9- location,chartevents
1360,228536,impaired skin #8- treatment,impaired skin #8- treatment,chartevents
1361,228602,impaired skin #3- dressing status,impaired skin #3- dressing status,chartevents
1362,228765,pressure ulcer #3- drainage amount,pressure ulcer #3- drainage amount,chartevents
1363,228788,pressure ulcer #6- cleanse,pressure ulcer #6- cleanse,chartevents
1364,228789,pressure ulcer #7- cleanse,pressure ulcer #7- cleanse,chartevents
1365,228809,pressure ulcer #7- dressing status,pressure ulcer #7- dressing status,chartevents
1366,224962,impaired skin wound base #6,site/wound base #6,chartevents
1367,224975,surrounding tissue #5,surrounding tissue #5,chartevents
1368,228743,pressure ulcer #1- surrounding tissue,pressure ulcer #1- surrounding tissue,chartevents
1369,224908,impaired skin drainage #8,site drainage #8,chartevents
1370,224946,impaired skin type #4,type #4,chartevents
1371,228542,pressure ulcer #4- treatment,pressure ulcer #4- treatment,chartevents
1372,228758,pressure ulcer #6- drainage,pressure ulcer #6- drainage,chartevents
1373,228786,pressure ulcer #4- cleanse,pressure ulcer #4- cleanse,chartevents
1374,224942,impaired skin treatment #7,site treatment #7,chartevents
1375,224959,impaired skin wound base #3,site/wound base #3,chartevents
1376,224969,pressure ulcer stage #6,pressure ulcer stage #6,chartevents
1377,227621,surrounding tissue #10,surrounding tissue #10,chartevents
1378,228526,impaired skin #9- cleanse,impaired skin #9- cleanse,chartevents
1379,228578,impaired skin #3- type,impaired skin #3- type,chartevents
1380,228603,impaired skin #4- dressing status,impaired skin #4- dressing status,chartevents
1381,228808,pressure ulcer #6- dressing status,pressure ulcer #6- dressing status,chartevents
1382,228860,impaired skin #8- type,impaired skin #8- type,chartevents
1383,224934,impaired skin site #6,site #6,chartevents
1384,224949,impaired skin type #7,type #7,chartevents
1385,224978,surrounding tissue #8,surrounding tissue #8,chartevents
1386,227620,surrounding tissue #9,surrounding tissue #9,chartevents
1387,228533,impaired skin #5- treatment,impaired skin #5- treatment,chartevents
1388,228580,impaired skin #5- type,impaired skin #5- type,chartevents
1389,228763,pressure ulcer #1- drainage amount,pressure ulcer #1- drainage amount,chartevents
1390,228813,pressure ulcer #1- stage,pressure ulcer #1- stage,chartevents
1391,228838,pressure ulcer #6- tunneling present,pressure ulcer #6- tunneling present,chartevents
1392,228855,impaired skin #3- type,impaired skin #3- type,chartevents
1393,224914,impaired skin drainage amount #7,site drainage amount #7,chartevents
1394,224977,surrounding tissue #7,surrounding tissue #7,chartevents
1395,228497,impaired skin #2- location,impaired skin #2- location,chartevents
1396,228756,pressure ulcer #4- drainage,pressure ulcer #4- drainage,chartevents
1397,228757,pressure ulcer #5- drainage,pressure ulcer #5- drainage,chartevents
1398,228769,pressure ulcer #7- drainage amount,pressure ulcer #7- drainage amount,chartevents
1399,228839,pressure ulcer #7- tunneling present,pressure ulcer #7- tunneling present,chartevents
1400,228506,pressure ulcer #1- location,pressure ulcer #1- location,chartevents
1401,228527,impaired skin #10- cleanse,impaired skin #10- cleanse,chartevents
1402,228538,impaired skin #10- treatment,impaired skin #10- treatment,chartevents
1403,228767,pressure ulcer #5- drainage amount,pressure ulcer #5- drainage amount,chartevents
1404,228816,pressure ulcer #4- stage,pressure ulcer #4- stage,chartevents
1405,228856,impaired skin #4- type,impaired skin #4- type,chartevents
1406,228509,pressure ulcer #4- location,pressure ulcer #4- location,chartevents
1407,228552,pressure ulcer #4- type,pressure ulcer #4- type,chartevents
1408,228553,pressure ulcer #5- type,pressure ulcer #5- type,chartevents
1409,228754,pressure ulcer #2- drainage,pressure ulcer #2- drainage,chartevents
1410,228760,pressure ulcer #8- drainage,pressure ulcer #8- drainage,chartevents
1411,227608,impaired skin treatment #9,site treatment #9,chartevents
1412,228764,pressure ulcer #2- drainage amount,pressure ulcer #2- drainage amount,chartevents
1413,228815,pressure ulcer #3- stage,pressure ulcer #3- stage,chartevents
1414,224565,surrounding tissue #1,surrounding tissue #1,chartevents
1415,227618,pressure ulcer stage #9,pressure ulcer stage #9,chartevents
1416,227619,pressure ulcer stage #10,pressure ulcer stage #10,chartevents
1417,227782,impaired skin  - dressing status #3,impaired skin  - dressing status #3,chartevents
1418,227784,impaired skin  - dressing status #5,impaired skin  - dressing status #5,chartevents
1419,228507,pressure ulcer #2- location,pressure ulcer #2- location,chartevents
1420,228537,impaired skin #9- treatment,impaired skin #9- treatment,chartevents
1421,228861,impaired skin #9- type,impaired skin #9- type,chartevents
1422,224950,impaired skin type #8,type #8,chartevents
1423,224981,tunneling present #4,tunneling present #4,chartevents
1424,227787,impaired skin  - dressing status  #8,impaired skin - dressing status  #8,chartevents
1425,227788,impaired skin  - dressing status #9,impaired skin  - dressing status #9,chartevents
1426,228605,impaired skin #6- dressing status,impaired skin #6- dressing status,chartevents
1427,228833,pressure ulcer #1- tunneling present,pressure ulcer #1- tunneling present,chartevents
1428,227606,impaired skin site #9,site #9,chartevents
1429,228548,pressure ulcer #10- treatment,pressure ulcer #10- treatment,chartevents
1430,228558,pressure ulcer #10- type,pressure ulcer #10- type,chartevents
1431,228601,impaired skin #2- dressing status,impaired skin #2- dressing status,chartevents
1432,228759,pressure ulcer #7- drainage,pressure ulcer #7- drainage,chartevents
1433,228806,pressure ulcer #4- dressing status,pressure ulcer #4- dressing status,chartevents
1434,228498,impaired skin #3- location,impaired skin #3- location,chartevents
1435,228529,impaired skin #1- treatment,impaired skin #1- treatment,chartevents
1436,228586,dressing status,dressing status,chartevents
1437,228738,pressure ulcer #6- wound base,pressure ulcer #6- wound base,chartevents
1438,224966,pressure ulcer stage #3,pressure ulcer stage #3,chartevents
1439,228555,pressure ulcer #7- type,pressure ulcer #7- type,chartevents
1440,228807,pressure ulcer #5- dressing status,pressure ulcer #5- dressing status,chartevents
1441,228862,impaired skin #10- type,impaired skin #10- type,chartevents
1442,224984,tunneling present #7,tunneling present #7,chartevents
1443,224987,undermining present #3,undermining present #3,chartevents
1444,227599,impaired skin drainage #10,site drainage #10,chartevents
1445,228499,impaired skin #4- location,impaired skin #4- location,chartevents
1446,228750,pressure ulcer #8- surrounding tissue,pressure ulcer #8- surrounding tissue,chartevents
1447,228848,pressure ulcer #6- undermining present,pressure ulcer #6- undermining present,chartevents
1448,228857,impaired skin #5- type,impaired skin #5- type,chartevents
1449,228859,impaired skin #7- type,impaired skin #7- type,chartevents
1450,224631,pressure ulcer stage #1,pressure ulcer stage #1,chartevents
1451,228600,impaired skin #1- dressing status,impaired skin #1- dressing status,chartevents
1452,228742,pressure ulcer #10- wound base,pressure ulcer #10- wound base,chartevents
1453,228747,pressure ulcer #5- surrounding tissue,pressure ulcer #5- surrounding tissue,chartevents
1454,228748,pressure ulcer #6- surrounding tissue,pressure ulcer #6- surrounding tissue,chartevents
1455,228502,impaired skin #7- location,impaired skin #7- location,chartevents
1456,228503,impaired skin #8- location,impaired skin #8- location,chartevents
1457,228512,pressure ulcer #7- location,pressure ulcer #7- location,chartevents
1458,228783,pressure ulcer #1- cleanse,pressure ulcer #1- cleanse,chartevents
1459,228790,pressure ulcer #8- cleanse,pressure ulcer #8- cleanse,chartevents
1460,228817,pressure ulcer #5- stage,pressure ulcer #5- stage,chartevents
1461,224965,pressure ulcer stage #2,pressure ulcer stage #2,chartevents
1462,224983,tunneling present #6,tunneling present #6,chartevents
1463,228751,pressure ulcer #9- surrounding tissue,pressure ulcer #9- surrounding tissue,chartevents
1464,228845,pressure ulcer #3- undermining present,pressure ulcer #3- undermining present,chartevents
1465,224907,impaired skin drainage #7,site drainage #7,chartevents
1466,224964,impaired skin wound base #8,site/wound base #8,chartevents
1467,228735,pressure ulcer #3- wound base,pressure ulcer #3- wound base,chartevents
1468,224941,impaired skin treatment #6,site treatment #6,chartevents
1469,224986,undermining present #2,undermining present #2,chartevents
1470,227780,impaired skin  - dressing status #1,impaired skin  - dressing status #1,chartevents
1471,228745,pressure ulcer #3- surrounding tissue,pressure ulcer #3- surrounding tissue,chartevents
1472,228762,pressure ulcer #10- drainage,pressure ulcer #10- drainage,chartevents
1473,228766,pressure ulcer #4- drainage amount,pressure ulcer #4- drainage amount,chartevents
1474,228822,pressure ulcer #10- stage,pressure ulcer #10- stage,chartevents
1475,228836,pressure ulcer #4- tunneling present,pressure ulcer #4- tunneling present,chartevents
1476,228849,pressure ulcer #7- undermining present,pressure ulcer #7- undermining present,chartevents
1477,224902,impaired skin drainage #2,site drainage #2,chartevents
1478,227594,impaired skin cleanse #9,site cleanse #9,chartevents
1479,227785,impaired skin  - dressing status #6,impaired skin  - dressing status #6,chartevents
1480,228554,pressure ulcer #6- type,pressure ulcer #6- type,chartevents
1481,224561,impaired skin type #1,type #1,chartevents
1482,224931,impaired skin site #3,site #3,chartevents
1483,224961,impaired skin wound base #5,site/wound base #5,chartevents
1484,228518,impaired skin #1- cleanse,impaired skin #1- cleanse,chartevents
1485,228524,impaired skin #7- cleanse,impaired skin #7- cleanse,chartevents
1486,228327,pc reason for visit,pc reason for visit,chartevents
1487,228328,pc source of assessment data,pc source of assessment data,chartevents
1488,228319,pc assessment of spiritual issues,pc assessment of spiritual issues,chartevents
1489,228323,pc ministries offered,pc ministries offered / requested,chartevents
1490,228324,pc spiritual interventions,pc spiritual interventions,chartevents
1491,228326,pc sacrament of the sick,pc sacrament of the sick,chartevents
1492,226746,apacheii chronic health,apacheii chronic health,chartevents
1493,226742,apache ii diagnosistic weight factors - surgical,diagnosistic weight categories - surgical,chartevents
1494,228112,gcsverbalapacheiivalue (intubated),gcsverbalapacheiivalue (intubated),chartevents
1495,226757,gcsmotorapacheiivalue,gcsmotorapacheiivalue,chartevents
1496,226740,apache ii diagnosistic weight factors - medical,diagnostic weight category - medical,chartevents
1497,226758,gcsverbalapacheiivalue,gcsverbalapacheiivalue,chartevents
1498,226747,apacheii-chronic health points,apacheii-chp,chartevents
1499,226741,apache ii diagnosistic weight factors - surgical emergency,diagnosistic weight categories - surgical emergenc,chartevents
1500,226756,gcseyeapacheiivalue,gcseyeapacheiivalue,chartevents
1501,226989,apache iv main groups operative,apache iv main group operative,chartevents
